,name,date,county,size,%_contained,high_temp,low_temp,high_humidity,low_humidity,wind_speed,wind_gust,fuel_temp,fuel_moisture,max_radiation,peak_wind_direction
423,Peak Fire,11/12/2018,Ventura,186,100,41.1,22.1,11.2,3.1,2.2580999999999993,5.0738,10.877799999999997,2.804999999999999,153.89,170.86
425,Tulloch Fire,9/8/2018,Tuolumne,573,100,69.6,45.6,41.2,10.4,1.6630000000000011,3.409200000000003,19.144099999999995,4.487999999999999,280.27,183.38
426,Donnell Fire,8/1/2018,Tuolumne,36450,100,71.6,50.6,50.0,14.8,1.5113000000000023,3.221799999999999,22.078200000000002,5.5009999999999994,282.5,181.86
427,Flat Fire,6/24/2018,Tuolumne,163,100,71.2,48.8,44.0,14.6,1.4895000000000018,3.1503999999999985,21.194699999999994,6.966000000000001,333.63,193.18
428,Market Fire,10/24/2018,Tulare,120,100,61.470588235294116,39.1764705882353,57.64705882352941,24.0,1.142500000000002,2.6059,12.62779999999999,6.160000000000002,181.69,237.02
429,River Fire,8/15/2018,Tulare,668,100,80.94117647058823,58.35294117647059,45.88235294117647,20.11764705882353,1.2978000000000016,3.5180999999999987,20.2719,6.444999999999997,177.05,231.1
430,Balch Fire,7/27/2018,Tulare,100,100,87.3529411764706,63.64705882352941,44.588235294117645,17.88235294117647,1.1993000000000016,3.2502999999999993,22.2057,5.167999999999999,172.93,231.53
431,Horse Creek Fire,7/19/2018,Tulare,34,100,85.41176470588235,63.294117647058826,51.411764705882355,23.470588235294116,1.3830000000000018,3.607799999999999,21.28890000000001,7.935999999999998,191.58,235.56
432,White Fire,5/18/2018,Tulare,26,100,56.294117647058826,36.294117647058826,69.41176470588235,34.94117647058823,1.1774000000000018,3.509500000000004,9.155399999999997,1.307999999999999,178.07,221.54
433,Wilcox Fire,2/18/2018,Tulare,33,100,52.05882352941177,29.705882352941178,44.11764705882353,16.941176470588236,1.2222000000000022,4.179799999999999,8.366300000000004,1.3110000000000006,131.02,252.05
434,Kerlin Fire,9/4/2018,Trinity,1751,100,87.91666666666667,52.0,50.416666666666664,9.0,0.6006000000000001,2.9462000000000006,26.227499999999992,3.4450000000000016,243.73,47.98
435,Flat Fire,6/28/2018,Trinity,300,100,80.0,45.166666666666664,58.25,19.833333333333332,0.9624000000000014,4.327599999999999,26.22810000000001,4.606000000000002,337.87,7.2
438,Wilson Fire,9/28/2018,Tehama,261,100,91.57142857142857,63.42857142857143,30.571428571428573,9.0,0.5920000000000004,2.9953000000000016,17.078200000000002,5.814000000000002,149.76,187.68
439,Tuscan Fire,7/15/2018,Tehama,50,100,95.57142857142857,70.85714285714286,59.857142857142854,23.142857142857142,0.35919999999999985,1.9505000000000008,28.344099999999997,5.8199999999999985,319.9,162.8
440,Lariat Fire,7/14/2018,Tehama,33,100,93.71428571428571,68.42857142857143,51.714285714285715,23.857142857142858,0.35919999999999985,1.9952000000000019,27.949500000000008,5.996999999999999,315.79,164.14
441,Dale Fire,7/9/2018,Tehama,856,100,89.57142857142857,63.57142857142857,42.714285714285715,13.285714285714286,0.41319999999999996,2.022300000000002,25.50580000000001,4.808000000000002,332.63,175.92
442,Sierra Fire,6/23/2018,Tehama,170,100,93.0,64.71428571428571,39.142857142857146,10.714285714285714,0.6904000000000007,2.8170000000000006,25.0495,5.813999999999998,328.12,179.45
443,Stoll Fire,6/23/2018,Tehama,268,100,93.0,64.71428571428571,39.142857142857146,10.714285714285714,0.6904000000000007,2.8170000000000006,25.0495,5.813999999999998,328.12,179.45
444,Lane Fire,6/23/2018,Tehama,3716,100,93.0,64.71428571428571,39.142857142857146,10.714285714285714,0.6904000000000007,2.8170000000000006,25.0495,5.813999999999998,328.12,179.45
445,Spring Fire,6/13/2018,Tehama,70,100,91.0,63.857142857142854,49.857142857142854,16.857142857142858,0.5473999999999999,2.549300000000001,22.182599999999997,6.636000000000001,321.46,178.67
446,Apple Fire,6/9/2018,Tehama,2956,100,80.14285714285714,52.285714285714285,78.14285714285714,23.857142857142858,0.6282,2.7371000000000008,17.638300000000005,8.021999999999997,288.31,196.81
447,Black Fire,6/3/2018,Tehama,10,100,91.14285714285714,65.71428571428571,47.0,15.428571428571429,0.49310000000000015,2.3928000000000007,20.917099999999994,6.914,308.45,186.05
448,Plymire Fire,6/1/2018,Tehama,23,100,74.71428571428571,45.57142857142857,82.85714285714286,31.428571428571427,0.7302000000000006,2.907100000000001,21.233600000000003,8.620000000000003,333.02,187.4
449,Jelly Fire,5/18/2018,Tehama,103,100,77.14285714285714,53.285714285714285,86.14285714285714,29.428571428571427,0.37279999999999996,2.196400000000002,16.000100000000007,13.431,234.94,177.17
450,Butte Fire,7/31/2018,Sutter,1200,100,90.5,67.5,55.0,18.5,2.137,4.9486,25.221700000000002,4.895,320.83,176.0
451,Stuhr Fire,5/29/2018,Stanislaus,63,100,90.0,70.0,39.0,16.0,3.165499999999999,6.472899999999998,22.327600000000004,5.4719999999999995,358.46,200.54
452,Pallet Fire,6/5/2018,Sonoma,10,100,59.5,35.75,58.25,20.5,2.343400000000001,4.5771999999999995,18.110900000000004,10.377999999999997,341.78,200.76
454,Winters Fire,10/12/2018,Solano,160,100,77.2,55.0,79.4,19.4,1.5158000000000005,4.251599999999999,18.472000000000005,8.764000000000003,178.96,164.03
456,Nelson Fire,8/10/2018,Solano,2162,100,96.8,72.4,38.0,16.0,0.5098999999999999,3.330499999999999,22.13340000000001,9.328,274.53,188.98
457,Iron Gate Fire,10/10/2018,Siskiyou,15,100,56.75,32.375,75.66666666666667,25.041666666666668,0.9898000000000015,2.7578999999999985,12.982900000000004,7.886,206.02,126.84
458,Lott Fire,7/17/2018,Siskiyou,10,100,74.95833333333333,51.041666666666664,48.0,14.5,1.5845000000000007,3.9429,28.688799999999993,5.121,338.66,208.38
459,Steamboat Fire,7/15/2018,Siskiyou,224,100,76.04166666666667,51.083333333333336,49.708333333333336,15.791666666666666,1.494700000000001,3.6161000000000008,27.5222,7.0479999999999965,300.56,212.52
460,Klamathon Fire,7/5/2018,Siskiyou,38008,100,63.541666666666664,40.583333333333336,46.958333333333336,15.958333333333334,2.105800000000001,5.216599999999999,23.1721,5.057,345.92,204.61
461,Petersburg Fire,7/1/2018,Siskiyou,215,100,69.70833333333333,43.666666666666664,41.791666666666664,11.5,1.6461000000000012,4.260000000000002,22.899999999999995,4.526999999999998,349.42,197.21
462,Cherry Fire,6/27/2018,Siskiyou,63,100,69.0,43.25,48.708333333333336,15.041666666666666,1.9545999999999994,4.600000000000001,23.199800000000003,5.409000000000001,366.28,240.84
463,Meamber Fire,6/4/2018,Siskiyou,12,100,70.70833333333333,37.666666666666664,65.70833333333333,14.666666666666666,2.1423000000000005,5.0203,19.589000000000002,6.603000000000001,353.43,251.43
464,Martin Fire,6/3/2018,Siskiyou,37,100,71.375,44.375,55.125,15.0,2.0614999999999988,4.867999999999999,20.589000000000006,6.6819999999999995,352.94,245.08
465,Ager Fire,5/19/2018,Siskiyou,27,100,58.708333333333336,36.0,61.583333333333336,19.958333333333332,1.298000000000002,3.303100000000001,17.216599999999993,12.599000000000006,306.2,208.86
466,Shastina Fire,5/9/2018,Siskiyou,127,100,59.833333333333336,36.208333333333336,70.20833333333333,22.208333333333332,1.9318999999999997,4.939600000000001,14.600199999999994,7.923999999999999,327.85,250.86
467,Delta Fire,9/5/2018,"Shasta, Trinity",63311,100,80.3076923076923,52.0,44.69230769230769,12.153846153846153,0.9977000000000013,3.1743000000000006,26.283399999999993,3.163000000000001,210.05,244.2
468,Carr Fire,7/23/2018,"Shasta, Trinity",229651,100,75.0,54.0,51.61538461538461,20.846153846153847,0.9263000000000012,2.9241000000000015,33.7329,4.274,274.86,224.78
469,Masonic Fire,10/14/2018,Shasta,38,100,67.46153846153847,41.61538461538461,30.846153846153847,9.923076923076923,1.105900000000002,3.7058000000000018,17.2504,5.027999999999999,162.66,127.97
470,Tower Fire,10/13/2018,Shasta,12,100,67.23076923076923,43.53846153846154,38.30769230769231,12.538461538461538,1.074800000000001,3.692599999999999,17.039299999999997,5.440000000000002,164.84,124.46
471,Silver Fire,9/28/2018,Shasta,76,100,80.6923076923077,50.15384615384615,29.923076923076923,6.461538461538462,1.0374000000000012,3.3349999999999973,18.811299999999996,9.969999999999999,134.66,227.63
472,Ranchera Fire,9/4/2018,Shasta,13,100,81.92307692307692,53.15384615384615,43.38461538461539,9.153846153846153,1.0156000000000012,3.218800000000002,27.267299999999995,3.1140000000000008,219.06,246.83
473,Gorge Fire,8/19/2018,Shasta,155,100,80.76923076923077,54.53846153846154,41.23076923076923,13.615384615384615,0.930400000000001,3.0225999999999997,27.455400000000004,3.388000000000001,232.75,234.61
474,Hat Fire,8/9/2018,Shasta,1900,100,81.53846153846153,54.69230769230769,46.38461538461539,15.23076923076923,0.8321000000000005,2.786,28.950699999999998,3.9410000000000007,240.38,239.34
475,Hirz Fire,8/8/2018,Shasta,46150,100,82.07692307692308,54.53846153846154,50.23076923076923,15.153846153846153,0.8141000000000007,2.7680000000000007,29.311499999999995,4.0969999999999995,239.02,241.69
476,Corner Fire,7/29/2018,Shasta,35,100,75.46153846153847,53.30769230769231,34.38461538461539,11.615384615384615,0.7301000000000006,2.4901,29.465999999999994,4.663999999999999,224.26,239.8
477,Crestline Fire,7/24/2018,Shasta,51,100,76.38461538461539,54.38461538461539,48.0,18.23076923076923,0.8414000000000011,2.8030999999999993,33.38900000000002,4.087000000000001,266.07,227.7
478,Highland Fire,7/20/2018,Shasta,63,100,78.38461538461539,53.23076923076923,40.23076923076923,11.923076923076923,1.015000000000001,3.2817999999999996,32.2111,3.6700000000000004,284.3,227.05
479,Vista Fire,7/8/2018,Shasta,31,100,70.92307692307692,47.38461538461539,35.07692307692308,8.538461538461538,0.9757000000000013,3.111800000000002,29.9663,3.3950000000000014,306.72,240.05
480,Creek Fire,6/24/2018,Shasta,1678,100,74.0,53.23076923076923,29.153846153846153,8.384615384615385,1.3017000000000019,3.9337999999999984,30.033099999999987,3.821,304.81,231.34
481,Bascom Fire,6/23/2018,Shasta,328,100,73.38461538461539,49.23076923076923,31.846153846153847,10.153846153846153,1.6331000000000009,4.613199999999999,30.755199999999988,3.9139999999999997,307.08,262.95
482,Rock Fire,3/27/2018,Shasta,11,100,51.84615384615385,31.384615384615383,51.0,20.076923076923077,0.9946000000000016,3.204799999999999,15.460899999999999,10.507,217.49,274.86
483,Bear Fire,11/16/2018,Santa Cruz,10,100,73.5,46.5,46.5,11.5,1.3780000000000008,3.2543999999999995,10.889099999999994,4.699000000000001,121.76,143.15
486,Quimby Fire,9/23/2018,Santa Clara,30,100,84.0,60.2,54.8,18.6,1.0039000000000018,2.2117999999999998,19.911299999999994,9.451,225.05,148.35
487,Church Fire,7/25/2018,Santa Clara,20,100,92.4,66.4,61.2,21.4,1.0885000000000016,2.5207000000000006,23.066499999999998,10.789999999999997,327.18,92.16
488,Country Fire,7/22/2018,Santa Clara,320,100,85.8,61.2,80.2,34.0,0.9987000000000016,2.4367000000000014,24.166699999999995,10.591999999999995,319.84,102.49
489,Hale Fire,7/10/2018,Santa Clara,51,100,91.8,64.8,43.8,13.2,1.0698000000000019,2.7224000000000013,24.30569999999999,8.659999999999998,324.75,130.88
490,Curie Fire,7/10/2018,Santa Clara,70,100,91.8,64.8,43.8,13.2,1.0698000000000019,2.7224000000000013,24.30569999999999,8.659999999999998,324.75,130.88
491,Bridle Fire,7/6/2018,Santa Clara,116,100,88.6,63.0,63.8,22.6,1.016700000000002,2.641400000000001,24.9281,7.1099999999999985,337.43,140.09
492,Tesla Fire,6/29/2018,Santa Clara,70,100,85.2,52.4,80.0,30.6,1.132600000000002,2.753500000000001,23.116899999999998,9.163,332.27,129.55
493,Keeler Fire,5/27/2018,Santa Clara,16,100,76.6,47.6,96.2,42.4,1.2924000000000009,3.2539999999999987,21.544599999999996,9.525000000000004,346.04,179.82
494,Ogilvy Fire,9/1/2018,Santa Barbara,172,100,66.13333333333334,47.266666666666666,65.6,29.066666666666666,1.0612000000000021,3.7858000000000027,24.494500000000002,7.1610000000000005,273.04,194.06
495,Front Fire,8/19/2018,Santa Barbara,1014,100,67.0,49.93333333333333,66.93333333333334,35.0,1.0289000000000015,3.2455999999999965,26.47789999999999,5.835,292.46,179.97
496,Windmill Fire,7/20/2018,Santa Barbara,110,100,67.53333333333333,50.53333333333333,71.53333333333333,37.8,0.9492000000000015,3.0932999999999997,27.116200000000013,7.650999999999997,319.21,190.01
497,Cruces Fire,7/18/2018,Santa Barbara,77,100,66.0,47.8,70.86666666666666,36.733333333333334,0.8956000000000008,2.9413,27.221699999999995,7.414000000000001,309.19,179.08
498,Holiday Fire,7/6/2018,Santa Barbara,113,100,82.33333333333333,53.333333333333336,50.6,9.133333333333333,1.5825000000000018,5.537700000000001,32.6498,3.5470000000000006,312.77,151.15
499,Happy Fire,5/17/2018,Santa Barbara,60,100,55.733333333333334,38.93333333333333,73.66666666666667,35.06666666666667,1.3466000000000016,4.153100000000002,16.666799999999995,10.514000000000003,316.64,251.24
500,Santa Cruz Fire,3/27/2018,Santa Barbara,258,100,54.0,37.13333333333333,47.86666666666667,21.0,1.181600000000002,3.9922000000000013,16.355399999999996,8.04,268.33,207.12
501,Camino Fire,10/19/2018,San Luis Obispo,58,100,82.66666666666667,48.5,59.833333333333336,16.5,1.333200000000001,3.2230000000000008,15.499600000000001,4.038999999999999,187.7,172.03
502,Shandon Fire,9/29/2018,San Luis Obispo,80,100,83.0,48.0,98.16666666666667,30.666666666666668,1.3647000000000011,3.7377,19.599899999999998,6.804000000000002,214.04,213.88
503,Reservoir Fire,9/16/2018,San Luis Obispo,51,100,82.33333333333333,48.333333333333336,73.66666666666667,22.833333333333332,1.4090000000000016,3.307999999999997,19.4276,5.0189999999999975,252.79,192.59
504,Rock Fire,7/21/2018,San Luis Obispo,30,100,89.5,62.833333333333336,72.5,31.833333333333332,1.7132000000000014,4.202000000000001,29.466900000000006,5.335000000000001,302.75,195.77
505,Mustang Fire,7/21/2018,San Luis Obispo,37,100,89.5,62.833333333333336,72.5,31.833333333333332,1.7132000000000014,4.202000000000001,29.466900000000006,5.335000000000001,302.75,195.77
506,Camp Fire,7/17/2018,San Luis Obispo,14,100,91.66666666666667,61.5,69.5,28.166666666666668,1.6374000000000013,4.067799999999999,30.194900000000015,4.567,294.38,227.03
507,Fox Fire,6/26/2018,San Luis Obispo,260,100,86.0,55.5,80.83333333333333,26.833333333333332,1.8381,4.367700000000001,24.228200000000005,4.409999999999999,335.83,241.97
508,Creek Fire,6/21/2018,San Luis Obispo,10,100,89.83333333333333,55.166666666666664,68.5,18.5,1.8559999999999999,4.1528,26.978,4.039,342.06,176.85
509,Yankee Fire,6/20/2018,San Luis Obispo,1500,100,88.0,55.5,75.83333333333333,24.166666666666668,1.8021000000000003,4.143799999999999,27.311299999999992,4.103999999999999,342.75,154.38
510,Creston FIre,6/14/2018,San Luis Obispo,60,100,87.83333333333333,53.333333333333336,70.5,21.0,1.9681000000000004,4.907799999999998,20.555799999999994,5.569,333.65,232.52
511,Vista Fire,6/13/2018,San Luis Obispo,60,100,88.83333333333333,58.5,63.833333333333336,23.5,1.8476000000000001,4.635199999999998,22.977900000000005,4.506000000000001,345.16,227.67
512,Resort Fire,6/3/2018,San Luis Obispo,12,100,91.33333333333333,58.0,65.16666666666667,16.666666666666668,1.8070000000000008,4.2731,24.128100000000007,4.180999999999997,336.89,228.95
513,Vineyard Fire,5/29/2018,San Luis Obispo,25,100,85.16666666666667,55.5,77.33333333333333,32.833333333333336,2.151200000000001,4.8996,19.855699999999995,6.975,334.22,217.95
514,Water Fire,5/24/2018,San Luis Obispo,100,100,71.0,46.166666666666664,96.83333333333333,49.166666666666664,2.079000000000001,4.930599999999999,17.172299999999996,9.762999999999995,293.61,246.04
515,Waverly Fire,6/29/2018,San Joaquin,12300,100,82.2,53.6,82.0,31.8,2.879900000000001,5.1546,20.205200000000005,11.368,298.88,216.91
516,Liberty Fire,6/11/2018,San Joaquin,62,100,77.2,51.6,74.6,29.6,2.405500000000002,4.5053,19.394999999999992,10.765999999999998,333.03,206.46
517,Cloverdale Fire,8/13/2018,San Diego,100,100,73.82758620689656,55.44827586206897,74.96551724137932,35.44827586206897,1.399700000000002,3.6153000000000013,24.111499999999996,9.605,286.5,215.76
518,Rangeland Fire,8/9/2018,San Diego,250,100,78.0,57.689655172413794,53.206896551724135,20.620689655172413,1.4760000000000018,4.062100000000002,25.1945,7.447999999999999,293.1,196.3
519,Casner Fire,8/6/2018,San Diego,14,100,82.10344827586206,57.58620689655172,54.44827586206897,17.93103448275862,1.6587000000000018,4.187799999999999,28.07209999999999,4.510999999999999,308.71,196.52
520,Rock Fire,7/28/2018,San Diego,207,100,81.72413793103448,58.93103448275862,63.96551724137931,24.482758620689655,1.306300000000002,3.6516000000000015,27.8724,6.026000000000002,291.21,213.91
521,Pasqual Fire,7/27/2018,San Diego,365,100,81.17241379310344,58.10344827586207,64.6896551724138,25.862068965517242,1.359900000000002,3.5890000000000004,28.2778,5.703,305.24,214.47
522,Cinnamon Fire,7/20/2018,San Diego,13,100,73.17241379310344,56.0,74.62068965517241,40.48275862068966,1.4131000000000018,3.6872000000000003,26.277800000000006,9.31,321.82,208.09
523,Border Fire,7/17/2018,San Diego,28,100,74.72413793103448,56.6551724137931,71.0,36.0,1.4221000000000013,3.991300000000001,26.138900000000007,8.655,301.65,186.47
524,West Fire,7/6/2018,San Diego,504,100,89.27586206896552,59.62068965517241,46.310344827586206,9.655172413793103,1.663800000000001,4.6664,29.238899999999994,4.966000000000001,241.74,166.28
525,Building Fire,7/6/2018,San Diego,10,100,89.27586206896552,59.62068965517241,46.310344827586206,9.655172413793103,1.663800000000001,4.6664,29.238899999999994,4.966000000000001,241.74,166.28
526,Recycle Fire,6/6/2018,San Diego,265,100,66.44827586206897,47.724137931034484,69.41379310344827,34.827586206896555,1.6502000000000014,4.044900000000001,20.1332,5.928000000000001,362.69,210.78
527,Vista Fire,6/5/2018,San Diego,12,100,69.65517241379311,48.724137931034484,68.34482758620689,32.206896551724135,1.6677000000000002,3.8486000000000007,20.466600000000003,5.959999999999996,362.36,211.62
528,Green Fire,6/3/2018,San Diego,10,100,72.41379310344827,49.06896551724138,66.13793103448276,27.06896551724138,1.654300000000001,3.844500000000002,22.43299999999999,6.192999999999999,358.99,206.79
529,Adobe Fire,6/3/2018,San Diego,38,100,72.41379310344827,49.06896551724138,66.13793103448276,27.06896551724138,1.654300000000001,3.844500000000002,22.43299999999999,6.192999999999999,358.99,206.79
530,Agua Fire,5/22/2018,San Diego,59,100,56.51724137931034,43.06896551724138,78.34482758620689,46.06896551724138,1.3379000000000016,3.7193999999999985,14.622200000000005,14.477000000000002,324.24,237.17
531,Volcan Fire,5/10/2018,San Diego,12,100,69.44827586206897,48.3448275862069,68.48275862068965,29.0,1.4450000000000012,4.3899,14.111299999999998,13.975999999999997,248.16,241.0
532,Jacques Fire,5/9/2018,San Diego,18,100,69.34482758620689,47.310344827586206,68.44827586206897,28.482758620689655,1.5116000000000012,4.188299999999998,16.00609999999999,11.652999999999997,254.17,223.92
533,Alpha Fire,5/4/2018,San Diego,300,100,72.82758620689656,44.58620689655172,66.48275862068965,14.827586206896552,1.6897000000000013,4.2031,19.839199999999998,7.083999999999999,337.88,158.5
541,Hidden Fire,7/25/2018,San Benito,39,100,97.75,70.0,47.5,13.25,2.7137000000000007,5.650700000000003,30.527599999999996,3.1590000000000007,322.0,230.14
542,Idria Fire,7/12/2018,San Benito,116,100,89.75,63.25,61.0,20.0,2.9382000000000006,5.516200000000001,28.078200000000006,4.984000000000002,315.61,208.56
543,Panoche Fire,7/11/2018,San Benito,278,100,92.5,63.25,52.75,16.5,2.9114000000000004,5.632599999999999,27.778200000000005,4.5489999999999995,318.16,199.79
544,Beaver Fire,6/12/2018,San Benito,215,100,90.0,58.75,55.5,15.0,3.0572000000000004,5.7896,24.950300000000006,4.1880000000000015,345.98,184.65
545,Panoche Fire,6/4/2018,San Benito,64,100,90.25,62.25,54.5,18.0,4.188900000000001,6.754499999999998,20.6167,4.725,337.98,251.81
546,Eastern Fire,6/4/2018,San Benito,513,100,90.25,62.25,54.5,18.0,4.188900000000001,6.754499999999998,20.6167,4.725,337.98,251.81
547,Airline Fire,6/4/2018,San Benito,1314,100,90.25,62.25,54.5,18.0,4.188900000000001,6.754499999999998,20.6167,4.725,337.98,251.81
548,Fairview Fire,6/3/2018,San Benito,35,100,91.75,63.0,48.75,15.0,3.7150000000000016,6.240099999999999,22.516700000000004,4.544,338.61,239.47
549,Grant Fire,6/29/2018,Sacramento,30,100,74.3,47.5,69.1,21.6,1.0297000000000014,3.434,22.333099999999998,6.023000000000001,362.11,201.8
550,Soboba Fire,9/14/2018,Riverside,25,100,82.28,57.8,33.52,7.84,1.4043000000000019,3.691800000000002,22.6725,3.711999999999999,216.95,248.93
551,Winchester Fire,8/27/2018,Riverside,36,100,78.32,53.68,65.56,15.16,1.797400000000001,4.582000000000004,22.9051,5.499,266.94,257.65
552,Country Fire,8/25/2018,Riverside,32,100,78.08,55.84,65.08,22.24,1.6901,4.4525000000000015,23.005399999999998,5.858,280.67,258.87
553,Land Fire,8/22/2018,Riverside,23,100,80.4,57.88,69.08,24.12,1.552400000000001,4.031799999999999,24.555699999999998,6.5290000000000035,285.17,268.96
554,Keller Fire,8/19/2018,Riverside,10,100,84.16,59.96,62.92,22.96,1.476300000000002,3.969199999999998,26.649700000000006,7.236999999999998,278.13,250.03
555,Terra Fire,8/6/2018,Riverside,35,100,93.92,65.64,33.4,6.16,1.4897000000000014,4.344600000000001,28.816399999999984,3.7740000000000014,290.0,199.37
556,Sobrante Fire,7/28/2018,Riverside,30,100,89.16,63.56,53.48,14.52,1.4496000000000024,4.2775,27.977200000000003,7.242999999999999,245.01,204.51
557,Ribbon Fire,7/26/2018,Riverside,205,100,91.44,67.0,46.64,14.84,1.6056000000000006,4.343799999999998,29.17169999999999,5.218,275.11,209.52
558,Cranston Fire,7/25/2018,Riverside,13139,100,92.12,66.92,44.32,13.96,1.6546000000000003,4.374899999999999,30.577299999999994,4.385999999999999,302.22,219.11
559,Martinez Fire,7/23/2018,Riverside,40,100,89.88,64.08,43.56,15.92,1.7484000000000006,4.630400000000003,30.882899999999996,5.082,299.2,220.35
560,Skyline Fire,7/19/2018,Riverside,282,100,82.2,61.12,73.76,31.52,1.570200000000001,4.7158000000000015,26.467299999999994,9.514,292.37,210.38
561,Benton Fire,7/4/2018,Riverside,63,100,79.2,52.64,59.32,16.68,1.6102000000000003,4.5594,26.777500000000014,4.945000000000002,279.76,202.61
562,Bridle Fire,6/14/2018,Riverside,20,100,83.36,57.28,39.48,9.84,1.7839000000000014,4.8547,21.5721,5.225,309.91,248.62
563,Euclid Fire,6/12/2018,Riverside,154,100,83.0,56.8,45.56,13.64,1.5698,4.268700000000001,25.316799999999994,3.87,307.92,250.5
564,Ethanac Fire,6/3/2018,Riverside,17,100,83.68,53.64,49.12,12.4,1.7311,4.3806,23.333099999999998,4.979999999999999,329.35,229.54
565,Grande Fire,6/3/2018,Riverside,11,100,83.68,53.64,49.12,12.4,1.7311,4.3806,23.333099999999998,4.979999999999999,329.35,229.54
566,Jardin Fire,6/2/2018,Riverside,10,100,77.44,51.16,50.88,16.04,1.7181000000000004,4.3221000000000025,23.488699999999998,5.199,328.32,229.83
567,70th Fire,5/28/2018,Riverside,10,100,73.76,46.76,73.56,24.6,1.8557000000000008,4.6132,19.578,9.767000000000001,310.42,233.04
568,Patterson Fire,5/17/2018,Riverside,1261,100,69.12,43.48,69.72,18.6,2.0737000000000005,4.818200000000003,15.783400000000002,11.222999999999995,321.12,257.17
569,Woodchuck Fire,5/4/2018,Riverside,15,100,75.16,47.28,52.64,9.72,1.3915000000000017,4.201099999999999,20.255699999999994,6.037000000000001,320.98,204.63
570,Tornado Fire,5/4/2018,Riverside,70,100,75.16,47.28,52.64,9.72,1.3915000000000017,4.201099999999999,20.255699999999994,6.037000000000001,320.98,204.63
571,Main Fire,4/28/2018,Riverside,73,100,67.76,43.4,65.16,20.0,2.834099999999999,6.119599999999994,11.233599999999992,12.168,222.51,273.94
572,Lago Fire,4/22/2018,Riverside,18,100,75.36,50.92,32.2,9.92,1.8565000000000011,4.482400000000001,18.050099999999997,5.2010000000000005,304.04,210.41
573,Tyler Fire,4/14/2018,Riverside,15,100,69.44,48.08,15.0,6.04,2.713999999999999,6.803399999999997,13.150399999999996,5.669,272.48,191.59
574,Meadow Fire,4/9/2018,Riverside,21,100,75.28,50.0,53.36,5.48,2.5533000000000006,5.980599999999998,16.516499999999997,6.496,262.12,196.02
575,Murphy Fire,8/6/2018,Plumas,117,100,64.33333333333333,35.666666666666664,42.583333333333336,9.75,1.9140000000000004,4.0903,0.5555,4.0903,294.13,24.6279
576,French Fire,4/26/2018,Plumas,20,100,70.16666666666667,38.25,71.83333333333333,15.916666666666666,3.1342999999999983,6.557899999999998,0.23879999999999998,6.557899999999998,221.37,11.805200000000003
577,North Fire,9/3/2018,Placer,1120,100,86.5,62.25,47.25,15.0,2.7398000000000007,5.901399999999998,23.138699999999993,4.886000000000001,281.42,202.26
578,Sunset Fire,8/1/2018,Placer,700,100,90.25,67.0,49.25,15.75,2.1550000000000007,5.078100000000001,23.616399999999995,4.585,321.23,179.19
579,Holy Fire,8/6/2018,Orange,23136,100,81.0,65.0,100.0,31.0,3.273100000000002,5.390699999999999,30.011399999999995,5.795999999999998,277.21,196.64
580,Santiago Fire,6/11/2018,Orange,155,100,71.0,59.0,100.0,55.0,3.1520000000000006,5.059799999999999,24.794500000000003,8.155000000000001,362.96,186.17
581,Aliso Fire,6/2/2018,Orange,175,100,67.0,57.0,100.0,68.0,3.4602999999999993,5.368600000000002,21.816499999999998,10.161,349.29,200.66
583,County Fire,6/30/2018,"Napa, Yolo",90288,100,93.0,73.0,41.0,15.0,3.5271000000000003,6.5067,27.61125,6.489,311.11,232.99
584,Snell Fire,9/8/2018,Napa,2490,100,88.0,67.0,39.0,20.0,4.3761,6.556999999999997,24.993999999999996,5.402000000000002,278.5,234.78
585,Syar Fire,8/9/2018,Napa,10,100,94.0,75.0,46.0,25.0,4.738500000000001,6.802699999999999,28.472199999999994,5.294,304.34,233.89
586,Steele Fire,7/28/2018,Napa,135,100,91.0,73.0,42.0,25.0,4.604700000000001,6.575399999999998,28.5832,5.511000000000003,308.73,253.09
587,Bellagio Fire,5/21/2018,Napa,12,100,71.0,50.0,88.0,50.0,5.717300000000002,8.2029,15.532800000000018,14.643000000000006,296.28,248.13
588,Priest Fire,10/13/2018,Monterey,167,100,82.66666666666667,52.166666666666664,63.333333333333336,22.166666666666668,2.383200000000001,5.0073,17.966399999999997,6.991000000000002,203.61,161.1
590,Metz Fire,9/13/2018,Monterey,400,100,83.0,44.666666666666664,79.16666666666667,20.166666666666668,2.2229999999999994,4.572899999999999,15.683099999999998,7.440000000000001,268.59,223.18
591,Gulch Fire,8/11/2018,Monterey,650,100,99.5,57.5,62.833333333333336,12.833333333333334,2.1782000000000004,4.193,24.722199999999997,3.9440000000000004,312.36,196.85
592,Turkey Fire,8/6/2018,Monterey,2225,100,98.0,55.0,55.666666666666664,8.833333333333334,2.633299999999999,5.2887,26.589000000000006,3.588999999999999,320.33,182.92
593,San Ardo,6/26/2018,Monterey,375,100,88.33333333333333,51.5,87.16666666666667,20.5,2.3566,4.6307,20.428,7.864,363.57,224.88
594,Ranchita Fire,6/19/2018,Monterey,10,100,86.83333333333333,51.666666666666664,82.16666666666667,26.0,2.1647000000000007,4.402900000000001,23.41700000000001,6.550000000000001,375.96,198.09
595,Sam Fire,6/9/2018,Monterey,96,100,87.33333333333333,51.0,82.5,20.0,2.6115999999999984,5.060199999999997,19.083799999999997,8.335,353.97,230.52
