,yes_no_fire,date,fire_index,fire_county,temp1,hum1,wind_spd1,wind_gust1,fuel_temp1,fuel_moist1,max_rad1,pk_wind_dir1,temp2,hum2,wind_spd2,wind_gust2,fuel_temp2,fuel_moist2,max_rad2,pk_wind_dir2,temp3,hum3,wind_spd3,wind_gust3,fuel_temp3,fuel_moist3,max_rad3,pk_wind_dir3,temp4,hum4,wind_spd4,wind_gust4,fuel_temp4,fuel_moist4,max_rad4,pk_wind_dir4,temp5,hum5,wind_spd5,wind_gust5,fuel_temp5,fuel_moist5,max_rad5,pk_wind_dir5
182,Yes,2017-07-02,1,Butte,55.87550000000002,75.95833333333333,1.9933333333333338,3.8929166666666686,16.667083333333338,10.674999999999999,335.875,268.9166666666667,77.70875,52.958333333333336,1.7716666666666658,3.7816666666666667,27.615833333333338,7.900000000000001,335.875,137.83333333333334,73.08425000000001,43.291666666666664,1.4525000000000003,3.891666666666668,24.490416666666665,6.216666666666668,327.1666666666667,265.6666666666667,76.04150000000001,43.25,0.3558333333333334,2.0504166666666666,25.43916666666666,6.920833333333333,321.75,189.33333333333334,69.7925,45.291666666666664,1.490833333333333,3.2587499999999996,22.7775,7.1875,346.2083333333333,198.04166666666666
183,Yes,2017-07-03,2,Riverside,63.749750000000006,63.208333333333336,1.7891666666666663,3.5583333333333336,20.671250000000008,10.262500000000001,339.8333333333333,215.625,78.458,47.791666666666664,2.0883333333333325,4.3220833333333335,27.66208333333334,7.775000000000001,343.4166666666667,119.83333333333333,71.29175,22.458333333333332,1.7150000000000005,4.3204166666666675,23.194583333333327,4.958333333333332,334.5416666666667,241.45833333333334,75.41525,35.958333333333336,0.39291666666666675,2.087916666666667,24.95375,6.820833333333333,324.0416666666667,157.66666666666666,70.54175000000002,34.583333333333336,1.38,3.48375,23.07916666666667,6.220833333333331,355.6666666666667,205.20833333333334
184,Yes,2017-07-04,1,Butte,69.33275,47.083333333333336,1.9749999999999996,4.097083333333335,23.171666666666663,8.112499999999999,338.125,211.91666666666666,77.12524999999998,41.958333333333336,2.3674999999999993,4.917083333333335,27.01375,6.958333333333333,342.4166666666667,124.20833333333333,74.6255,18.583333333333332,1.7700000000000005,4.190000000000002,25.324999999999992,3.3249999999999997,333.4166666666667,235.83333333333334,74.70875000000002,24.25,0.8774999999999998,3.2983333333333333,24.375000000000004,5.845833333333334,331.375,159.79166666666666,74.54149999999997,26.416666666666668,1.4912499999999997,3.61375,25.369999999999994,5.1000000000000005,351.0,196.45833333333334
187,Yes,2017-07-07,1,Butte,79.99925,26.875,1.82625,3.855000000000002,28.865416666666675,5.349999999999999,326.625,213.66666666666666,82.41800000000002,31.333333333333332,2.7775,5.420833333333334,29.722499999999993,5.575,345.0416666666667,111.0,82.166,30.291666666666668,1.714166666666667,4.245833333333335,29.304583333333337,4.862499999999999,294.3333333333333,266.4166666666667,82.001,20.791666666666668,0.3933333333333333,1.9383333333333335,27.86916666666666,4.683333333333334,331.0833333333333,182.66666666666666,81.58549999999998,36.791666666666664,1.4912499999999997,3.5391666666666666,29.375416666666656,6.0,312.9583333333333,201.79166666666666
188,Yes,2017-07-08,3,Tehama,83.04125,22.333333333333332,2.012916666666667,4.228333333333335,30.231666666666673,4.558333333333334,328.125,178.70833333333334,85.08124999999998,25.708333333333332,3.52,7.152500000000001,31.110833333333336,4.708333333333335,346.3333333333333,98.95833333333333,83.50025,27.125,1.471666666666667,3.7433333333333345,29.235,4.6000000000000005,224.66666666666666,219.5,83.54,14.333333333333334,0.6729166666666667,2.682916666666667,28.47166666666666,4.2124999999999995,327.2916666666667,157.5,83.91574999999999,34.541666666666664,1.4349999999999998,3.3716666666666657,29.53708333333333,5.804166666666667,229.41666666666666,177.91666666666666
190,Yes,2017-07-10,1,Butte,80.08400000000002,18.375,2.19875,4.264583333333333,28.81791666666668,3.5500000000000003,325.875,189.5,82.83500000000001,26.541666666666668,2.310833333333333,4.656666666666667,29.768333333333334,4.075000000000001,347.1666666666667,117.75,75.7505,53.375,2.1225000000000005,5.2895833333333355,25.045833333333334,7.9375,202.91666666666666,196.04166666666666,78.70699999999998,16.375,0.5783333333333334,2.682916666666666,26.388750000000005,3.8458333333333337,325.4583333333333,167.58333333333334,77.79124999999999,51.666666666666664,1.3249999999999995,4.246250000000002,26.92,7.329166666666667,202.41666666666666,177.91666666666666
191,Yes,2017-07-11,4,San Diego,77.75000000000001,29.375,2.0675000000000003,4.060833333333334,27.315,3.6,311.3333333333333,191.25,80.75150000000001,28.875,2.0883333333333334,4.359583333333334,28.726250000000004,4.066666666666667,328.5416666666667,109.66666666666667,76.29275000000001,46.791666666666664,1.8250000000000004,4.395833333333335,26.249583333333334,7.041666666666665,312.25,254.45833333333334,77.25275,26.0,0.54125,2.4225,25.926666666666662,4.241666666666666,326.5,178.70833333333334,74.29099999999998,53.416666666666664,1.4895833333333333,3.8558333333333343,25.672083333333333,7.5375000000000005,312.125,198.66666666666666
192,Yes,2017-07-12,1,Butte,73.45775000000002,37.041666666666664,2.124166666666667,4.060833333333335,25.27791666666666,4.1875,337.8333333333333,207.79166666666666,79.166,29.916666666666668,2.1808333333333336,4.692916666666668,28.03125000000001,4.3875,346.3333333333333,111.20833333333333,74.29100000000001,52.541666666666664,2.3845833333333335,5.420000000000001,25.48666666666666,7.783333333333332,316.875,264.0416666666667,76.66625,21.208333333333332,0.48625,2.2937499999999997,25.323333333333338,4.349999999999998,326.7916666666667,167.91666666666666,73.12400000000001,58.0,1.3416666666666666,3.5562500000000017,25.417083333333327,7.870833333333334,333.5,190.66666666666666
193,Yes,2017-07-13,2,Riverside,72.00050000000002,43.958333333333336,1.9754166666666666,3.9670833333333344,24.791666666666668,5.133333333333333,329.125,192.41666666666666,79.04074999999999,33.875,2.3108333333333326,4.844166666666668,27.94000000000001,4.616666666666666,344.2916666666667,114.375,73.748,50.041666666666664,2.4020833333333336,5.344166666666667,25.02291666666666,7.925000000000001,314.3333333333333,245.08333333333334,76.33475000000001,29.208333333333332,0.4295833333333334,2.38625,25.416666666666668,4.529166666666667,329.4166666666667,172.16666666666666,72.87424999999998,58.083333333333336,1.3608333333333331,3.57625,25.138749999999998,8.525,330.8333333333333,194.375
196,Yes,2017-07-16,0,Monterey,81.58325,21.833333333333332,2.3475,4.6016666666666675,28.8425,4.258333333333334,292.2083333333333,206.5,82.54175,32.5,3.223333333333333,6.146666666666667,29.861249999999995,5.2375,342.4583333333333,98.70833333333333,82.75099999999999,40.083333333333336,1.6775000000000002,4.693333333333334,29.999583333333337,5.920833333333333,301.2083333333333,178.0,80.45899999999999,22.041666666666668,0.48708333333333337,2.3295833333333333,27.38416666666667,4.749999999999999,325.7916666666667,152.54166666666666,79.334,39.083333333333336,1.1562499999999998,3.2779166666666675,27.98625,6.474999999999999,279.5833333333333,203.875
198,Yes,2017-07-18,2,Riverside,79.41649999999998,13.083333333333334,2.46,5.029166666666666,27.963333333333335,3.320833333333334,333.0833333333333,175.79166666666666,80.33225,33.041666666666664,1.8445833333333335,4.4158333333333335,28.634166666666673,4.716666666666666,338.2916666666667,115.25,77.084,48.5,1.37875,4.02291666666667,27.222083333333334,7.1375,301.8333333333333,225.08333333333334,74.375,22.333333333333332,0.9512499999999999,3.557916666666666,24.421249999999997,4.404166666666667,328.5416666666667,165.66666666666666,74.29024999999997,57.583333333333336,1.248333333333333,3.203750000000001,26.065,7.829166666666665,318.5833333333333,227.29166666666666
199,Yes,2017-07-19,1,Butte,72.33500000000002,27.083333333333332,2.5524999999999998,5.253333333333335,24.212083333333343,3.1916666666666678,334.7083333333333,199.5,75.66799999999999,27.083333333333332,2.4225,5.1416666666666675,26.06458333333333,4.566666666666666,349.4583333333333,137.91666666666666,79.1255,47.25,1.2112499999999997,3.6337500000000014,27.66208333333333,7.562499999999999,227.625,199.5,72.917,18.0,0.46708333333333335,2.405416666666666,23.263333333333332,4.079166666666667,326.1666666666667,151.20833333333334,74.6675,60.833333333333336,1.0254166666666664,2.757083333333334,26.55,8.816666666666665,280.875,231.79166666666666
202,Yes,2017-07-22,4,San Diego,71.37425,28.0,2.664166666666666,5.048750000000001,23.866666666666664,4.654166666666666,340.8333333333333,207.66666666666666,78.95825,38.791666666666664,2.683333333333333,5.290416666666666,27.89333333333334,5.05,336.125,121.0,75.45800000000001,31.75,1.4366666666666665,3.5383333333333353,25.787083333333342,5.3500000000000005,326.3333333333333,263.0,80.66599999999998,23.291666666666668,0.7283333333333332,3.0925,27.61583333333333,4.4541666666666675,311.875,178.58333333333334,73.08274999999999,37.166666666666664,1.5654166666666665,3.42625,24.839166666666657,6.4458333333333355,330.9583333333333,200.0
208,Yes,2017-07-28,2,Riverside,78.70850000000002,29.791666666666668,2.4779166666666668,4.527500000000001,27.962916666666672,5.837500000000001,317.8333333333333,181.95833333333334,81.12875000000001,32.791666666666664,2.8679166666666664,5.4941666666666675,28.911250000000006,4.883333333333334,320.75,111.70833333333333,76.83350000000002,39.541666666666664,1.80875,4.115416666666669,26.759166666666673,6.608333333333333,326.9583333333333,276.75,79.66775,26.041666666666668,0.4475,2.107083333333334,26.990833333333338,4.7875000000000005,306.375,150.29166666666666,75.2915,31.875,1.6208333333333336,3.652083333333333,25.97291666666666,6.341666666666668,324.5833333333333,199.58333333333334
211,Yes,2017-07-31,2,Riverside,73.54100000000001,31.041666666666668,2.0866666666666664,3.966666666666668,25.161666666666672,4.7,325.6666666666667,197.5,82.45925000000001,35.583333333333336,2.6279166666666667,5.103750000000001,29.698750000000004,4.8875,305.2916666666667,115.29166666666667,76.87400000000001,43.666666666666664,1.8820833333333338,4.097083333333335,26.829166666666662,7.283333333333334,312.625,243.75,82.29275000000001,28.666666666666668,0.3370833333333334,1.7708333333333333,28.65833333333333,4.7250000000000005,292.1666666666667,171.375,74.03899999999999,52.416666666666664,1.304583333333333,3.3887500000000004,25.532500000000002,8.679166666666667,316.4583333333333,197.625
215,Yes,2017-08-04,2,Riverside,81.332,30.25,1.1741666666666664,2.850833333333334,28.05541666666667,4.283333333333334,139.83333333333334,175.5,84.70700000000001,34.541666666666664,2.236666666666666,4.451250000000002,30.67125,5.733333333333334,277.25,109.54166666666667,73.46000000000001,68.625,1.2879166666666662,3.7066666666666674,23.8425,12.137500000000003,150.29166666666666,185.29166666666666,80.66749999999999,27.666666666666668,0.375,2.03,27.801249999999996,5.079166666666666,244.25,185.0,75.9155,66.375,1.2870833333333331,3.667083333333336,26.203333333333333,10.6625,260.7916666666667,185.79166666666666
218,Yes,2017-08-07,0,Monterey,68.9585,55.708333333333336,1.9554166666666675,3.873333333333335,23.217916666666664,5.916666666666668,304.0416666666667,222.33333333333334,78.45800000000001,42.208333333333336,3.0558333333333327,6.090416666666667,27.43083333333333,6.675000000000001,276.9166666666667,118.25,72.95900000000002,56.0,1.5650000000000002,3.9841666666666686,24.95291666666667,8.670833333333333,313.1666666666667,247.70833333333334,74.20849999999999,38.916666666666664,0.41124999999999995,2.644166666666666,24.676666666666666,6.370833333333334,244.41666666666666,129.33333333333334,71.1665,56.333333333333336,1.3791666666666664,3.3895833333333343,23.866666666666664,8.575000000000001,313.4166666666667,210.875
221,Yes,2017-08-10,3,Tehama,63.626,68.0,1.6208333333333336,3.3533333333333353,20.578333333333337,7.525000000000001,298.7083333333333,237.70833333333334,77.834,44.375,2.887916666666666,5.625833333333333,27.01416666666667,6.7625,286.25,103.08333333333333,73.75025000000001,29.125,1.5458333333333334,3.8729166666666686,25.254166666666674,4.387499999999999,327.3333333333333,225.375,74.498,37.875,0.4304166666666666,2.534166666666667,24.0975,6.575,227.5,164.41666666666666,73.541,29.666666666666668,1.8620833333333338,4.154166666666666,24.629583333333333,5.054166666666667,318.7916666666667,208.04166666666666
224,Yes,2017-08-13,2,Riverside,72.50224999999999,31.5,1.9945833333333332,3.929583333333335,24.281666666666677,5.541666666666667,301.7083333333333,202.16666666666666,79.04074999999999,32.666666666666664,2.272916666666666,4.880833333333334,27.56958333333333,5.6208333333333345,289.875,118.54166666666667,76.24925,35.5,1.7137500000000008,4.376250000000002,26.457916666666677,5.5375000000000005,312.75,196.875,75.04100000000001,24.166666666666668,0.6716666666666665,2.777083333333334,25.023333333333337,5.108333333333333,270.3333333333333,181.66666666666666,75.50000000000001,43.0,1.6391666666666662,3.6145833333333335,26.065416666666664,6.920833333333332,308.2916666666667,185.66666666666666
225,Yes,2017-08-14,2,Riverside,68.08249999999998,52.375,2.0870833333333336,4.116666666666668,22.50000000000001,5.870833333333334,306.0416666666667,262.25,77.20925,37.791666666666664,1.6783333333333326,3.9675,26.689583333333335,5.366666666666666,288.0833333333333,128.54166666666666,74.876,24.208333333333332,2.1425,4.898333333333333,25.532083333333333,4.1125,328.25,270.2083333333333,70.58300000000001,40.75,0.4304166666666667,2.2925,23.265,5.2375,271.25,203.79166666666666,72.04175000000001,32.0,1.5470833333333331,3.6679166666666685,23.402083333333326,5.695833333333334,317.5416666666667,200.91666666666666
230,Yes,2017-08-19,2,Riverside,73.12399999999998,46.125,1.8445833333333335,3.445000000000002,24.884999999999994,7.608333333333333,272.5416666666667,192.16666666666666,80.29100000000001,46.5,2.013333333333333,4.022916666666666,28.47291666666666,7.595833333333331,284.2083333333333,130.375,72.29224999999998,50.541666666666664,1.41625,4.059583333333335,23.494999999999994,7.658333333333334,312.75,208.625,78.083,32.958333333333336,0.28125000000000006,1.92125,26.319583333333338,5.249999999999999,256.875,184.75,68.87675,56.041666666666664,1.4341666666666664,3.370833333333334,22.384166666666673,8.470833333333333,302.5833333333333,215.95833333333334
232,Yes,2017-08-21,4,San Diego,64.70824999999999,72.91666666666667,1.621666666666667,3.3895833333333356,21.180416666666662,10.879166666666668,268.9166666666667,259.0833333333333,79.25,49.5,1.6595833333333336,3.688333333333333,27.870833333333334,7.533333333333331,272.7083333333333,128.79166666666666,71.29099999999998,35.791666666666664,1.3237499999999998,3.892916666666668,23.287916666666664,6.1833333333333345,313.4583333333333,216.625,74.83625,42.5,0.28125000000000006,1.696666666666667,24.559583333333332,5.633333333333333,221.41666666666666,150.125,66.99949999999998,48.125,1.4716666666666667,3.5562500000000017,21.15791666666667,7.500000000000001,303.5416666666667,192.875
237,Yes,2017-08-26,4,San Diego,78.08300000000003,21.583333333333332,2.4958333333333336,4.395833333333333,27.360833333333336,5.345833333333334,279.9583333333333,174.0,79.16525,31.291666666666668,2.794166666666666,5.550416666666666,27.430416666666662,5.1499999999999995,282.5,116.95833333333333,77.33300000000001,35.25,1.5095833333333335,5.1404166666666695,25.323750000000004,6.479166666666665,306.4583333333333,128.41666666666666,80.41775,18.333333333333332,0.5416666666666666,2.49875,27.2925,4.3500000000000005,269.25,153.41666666666666,77.45674999999999,42.291666666666664,1.8250000000000002,5.196249999999999,26.78291666666666,6.9416666666666655,298.3333333333333,147.91666666666666
238,Yes,2017-08-27,2,Riverside,82.45699999999998,26.75,2.365833333333334,4.619166666666667,29.859999999999996,4.6375,277.6666666666667,160.83333333333334,83.99825,23.375,3.0941666666666663,5.8675,30.207916666666673,4.595833333333334,282.5416666666667,109.83333333333333,79.70750000000001,28.291666666666668,1.2312499999999995,3.8162500000000024,27.732083333333325,4.808333333333333,302.375,195.95833333333334,83.50025000000002,12.833333333333334,0.1875,1.66125,28.263333333333332,3.8875000000000006,228.54166666666666,131.08333333333334,79.58375,32.583333333333336,1.582916666666667,3.762500000000001,27.870833333333337,5.937500000000001,296.4166666666667,193.375
240,Yes,2017-08-29,1,Butte,84.70700000000001,26.833333333333332,2.365416666666667,4.749166666666668,31.133333333333336,4.012500000000001,273.0,166.70833333333334,86.58125000000001,20.583333333333332,3.5395833333333333,6.556250000000001,31.48125,3.8083333333333322,281.375,96.75,83.83324999999998,29.458333333333332,1.4725,4.469583333333335,29.259583333333328,4.9750000000000005,255.04166666666666,106.875,84.12500000000001,17.791666666666668,0.9699999999999998,3.6325000000000003,29.237083333333334,3.4874999999999994,254.95833333333334,159.5,85.95574999999998,28.25,1.155833333333333,4.060000000000001,30.972916666666674,4.891666666666667,288.0,109.125
242,Yes,2017-08-31,2,Riverside,78.91775000000003,16.5,2.0870833333333336,4.321250000000001,27.33875,4.162500000000001,269.6666666666667,173.66666666666666,80.33450000000002,24.083333333333332,3.1299999999999994,5.979166666666667,28.054999999999996,4.2333333333333325,280.4583333333333,116.375,86.91725000000001,25.291666666666668,1.994166666666666,5.886666666666667,31.20375,4.679166666666668,238.16666666666666,107.375,78.53899999999999,15.666666666666666,0.46875000000000006,2.3479166666666664,25.55666666666667,3.4583333333333335,235.54166666666666,141.16666666666666,86.12525,29.791666666666668,1.1191666666666662,3.8366666666666673,31.38958333333333,4.724999999999999,269.75,140.25
244,Yes,2017-09-02,2,Riverside,89.08400000000002,20.916666666666668,2.9050000000000007,5.661666666666668,32.93916666666667,3.4875000000000007,243.875,135.375,87.41825,17.625,5.30875,9.424999999999999,31.31958333333333,3.579166666666666,248.875,83.5,82.334,26.291666666666668,1.659583333333333,5.158333333333335,28.611250000000002,4.654166666666668,272.3333333333333,86.25,88.83274999999998,11.708333333333334,0.7466666666666666,2.8300000000000005,31.50458333333334,3.15,242.20833333333334,156.83333333333334,83.29099999999997,29.375,1.5650000000000002,4.88,29.6525,4.945833333333332,279.7083333333333,87.0
249,Yes,2017-09-07,4,San Diego,68.87599999999999,67.95833333333333,2.254166666666667,4.507500000000001,23.00916666666667,9.7875,231.04166666666666,220.20833333333334,76.91599999999998,54.083333333333336,1.175833333333333,2.924583333333333,26.064583333333328,8.55,227.41666666666666,140.20833333333334,72.41675000000002,60.958333333333336,1.4166666666666663,3.8920833333333356,23.008333333333336,12.1,245.08333333333334,234.91666666666666,63.37324999999999,71.95833333333333,0.22458333333333338,1.9554166666666661,17.685000000000002,11.241666666666669,108.95833333333333,192.25,73.83124999999998,51.75,1.5454166666666669,3.5566666666666666,25.06958333333333,8.454166666666666,275.2083333333333,200.29166666666666
252,Yes,2017-09-10,2,Riverside,71.00074999999998,54.333333333333336,2.160833333333333,4.322083333333333,23.495,10.516666666666666,246.66666666666666,172.16666666666666,75.875,43.5,3.130416666666667,6.166250000000001,25.69333333333334,7.3875,246.625,124.20833333333333,68.20849999999997,74.70833333333333,1.4729166666666667,4.3775,19.976249999999997,17.6375,166.45833333333334,100.70833333333333,77.58049999999999,23.875,0.46708333333333335,2.6462499999999998,25.48708333333333,6.208333333333335,226.16666666666666,163.875,71.24975,64.41666666666667,1.3983333333333332,5.288750000000001,22.661666666666672,10.683333333333332,186.08333333333334,88.45833333333333
253,Yes,2017-09-11,0,Monterey,80.54074999999999,32.5,2.0312499999999996,4.991250000000001,28.449999999999992,6.916666666666667,232.91666666666666,163.5,83.04350000000001,28.25,4.545,8.139166666666666,29.397916666666664,6.083333333333336,242.125,114.625,74.50025000000001,53.416666666666664,1.3416666666666666,4.620416666666668,23.888749999999998,9.725,204.41666666666666,130.75,82.37449999999998,22.125,1.0254166666666664,3.260833333333334,28.495,5.366666666666668,209.5,144.75,74.62474999999999,58.041666666666664,1.4729166666666664,4.955000000000001,25.347499999999997,9.724999999999998,275.0833333333333,112.33333333333333
254,Yes,2017-09-12,1,Butte,75.04175000000001,48.416666666666664,2.290833333333333,4.713333333333333,24.327916666666667,9.070833333333335,168.20833333333334,158.41666666666666,83.747,31.958333333333332,3.483750000000001,7.077500000000001,29.954166666666666,5.241666666666666,228.875,103.16666666666667,73.793,53.833333333333336,1.3791666666666664,4.059583333333335,23.75041666666667,9.341666666666667,225.04166666666666,199.29166666666666,78.62675,32.0,0.9324999999999998,3.557500000000001,27.315,5.354166666666667,223.33333333333334,170.33333333333334,74.54224999999998,51.375,1.415,3.8733333333333353,25.556249999999995,8.645833333333334,268.9166666666667,170.83333333333334
267,Yes,2017-09-25,1,Butte,63.95674999999999,30.333333333333332,2.8683333333333336,5.96125,18.727083333333336,6.5625,237.20833333333334,159.625,62.70725000000001,31.166666666666668,5.327083333333333,9.686250000000001,17.49916666666666,6.508333333333333,209.875,94.33333333333333,59.542249999999996,23.458333333333332,1.082083333333333,4.1158333333333355,15.625,6.262499999999999,224.25,129.41666666666666,64.0415,24.708333333333332,0.9716666666666662,3.8375,18.381249999999994,6.333333333333332,192.95833333333334,170.33333333333334,59.126000000000005,31.0,1.155833333333333,3.930000000000001,15.856666666666667,8.625000000000002,262.25,150.70833333333334
270,Yes,2017-09-28,1,Butte,74.08174999999997,21.25,2.830833333333334,5.849999999999999,24.190416666666664,4.854166666666668,227.58333333333334,153.75,71.45825000000002,27.25,3.985416666666666,7.394166666666666,22.61583333333333,4.8875,215.45833333333334,100.91666666666667,62.918749999999996,26.916666666666668,1.4720833333333332,4.524166666666668,17.430833333333332,4.708333333333335,204.66666666666666,84.875,68.37575,22.208333333333332,0.6720833333333333,2.607916666666666,20.207916666666666,5.045833333333333,197.83333333333334,174.95833333333334,64.96024999999999,28.916666666666668,1.3045833333333332,3.669583333333333,19.305000000000003,5.145833333333333,253.54166666666666,147.20833333333334
271,Yes,2017-09-29,2,Riverside,73.87399999999998,20.875,2.700833333333333,5.513333333333333,24.027916666666666,4.35,225.20833333333334,164.66666666666666,69.50000000000001,32.041666666666664,2.9075,5.869166666666666,21.666250000000005,5.05,207.91666666666666,100.875,64.62349999999999,31.875,1.2666666666666664,4.078333333333336,18.124166666666664,4.945833333333334,201.91666666666666,130.0,64.1675,28.041666666666668,0.46708333333333335,2.180416666666667,17.639583333333334,5.091666666666668,132.33333333333334,165.5,67.8335,26.333333333333332,1.695833333333333,4.432083333333335,20.74083333333333,4.812500000000001,255.91666666666666,100.25
275,Yes,2017-10-03,3,Tehama,56.29175000000001,29.583333333333332,2.179583333333334,4.637083333333334,14.397916666666662,6.25,227.70833333333334,185.75,59.33525,27.125,5.420416666666667,10.132499999999999,15.811250000000006,5.1083333333333325,205.79166666666666,104.125,54.127250000000004,77.54166666666667,1.285833333333333,3.483333333333336,13.286666666666667,14.245833333333332,187.16666666666666,244.45833333333334,53.583499999999994,28.041666666666668,1.4354166666666666,4.6554166666666665,12.731249999999998,5.179166666666667,169.04166666666666,114.58333333333333,55.584499999999984,75.04166666666667,1.3599999999999997,3.3333333333333335,15.116250000000003,11.712499999999999,245.66666666666666,210.83333333333334
280,Yes,2017-10-08,1,Butte,69.29150000000001,25.041666666666668,2.0700000000000007,4.787083333333334,21.48166666666667,4.208333333333333,213.91666666666666,176.58333333333334,66.87499999999999,33.208333333333336,2.961666666666666,5.288750000000001,19.999583333333327,4.970833333333333,186.16666666666666,102.79166666666667,66.12425,19.5,1.3241666666666663,3.6687500000000024,18.495416666666667,3.35,174.29166666666666,220.29166666666666,57.66649999999999,23.041666666666668,0.8945833333333333,3.745416666666667,13.864166666666662,4.616666666666668,194.125,96.5,70.75099999999999,15.5,1.5283333333333335,4.173333333333333,21.852500000000003,3.458333333333334,247.0,176.08333333333334
281,Yes,2017-10-09,1,Butte,65.2085,32.083333333333336,2.1983333333333333,4.600416666666665,19.2825,4.575,211.25,157.04166666666666,61.78999999999999,19.916666666666668,10.3925,19.240416666666665,16.827499999999993,5.208333333333333,194.20833333333334,58.791666666666664,64.958,27.416666666666668,1.9941666666666664,5.197083333333333,18.217083333333328,4.666666666666667,171.16666666666666,218.625,54.95675000000001,18.416666666666668,1.9008333333333336,7.617500000000002,12.987083333333333,4.470833333333332,187.54166666666666,129.20833333333334,61.831999999999994,37.125,1.471666666666667,4.059583333333335,17.08375,4.6125,241.625,191.375
282,Yes,2017-10-10,2,Riverside,65.83325,26.208333333333332,3.16625,5.513749999999998,19.53708333333333,4.749999999999999,206.83333333333334,152.625,61.9175,20.541666666666668,5.215833333333335,9.834583333333333,16.897916666666667,4.395833333333334,192.25,88.54166666666667,59.789000000000016,11.916666666666666,2.030416666666667,6.592499999999997,15.30166666666667,3.9124999999999996,171.75,82.33333333333333,58.583000000000006,23.375,1.2491666666666663,4.172916666666667,14.235833333333332,4.445833333333333,163.08333333333334,160.0,63.876500000000014,12.75,2.7383333333333333,9.296250000000002,18.102083333333336,5.05,240.0,105.5
285,Yes,2017-10-13,4,San Diego,55.62499999999999,26.5,2.2899999999999996,4.227916666666666,13.634583333333333,6.729166666666665,206.54166666666666,168.79166666666666,56.206999999999994,23.916666666666668,4.825,8.95875,13.58708333333333,4.645833333333335,183.79166666666666,90.5,59.70874999999998,30.541666666666668,0.9137499999999997,2.960416666666667,14.6775,5.479166666666667,161.58333333333334,176.58333333333334,53.958499999999994,23.416666666666668,0.3558333333333334,2.272916666666666,11.387500000000001,4.612500000000002,180.08333333333334,173.66666666666666,59.74925000000002,39.333333333333336,1.3041666666666665,3.2225000000000015,15.878749999999997,6.891666666666666,234.79166666666666,179.91666666666666
287,Yes,2017-10-15,0,Monterey,67.99775000000001,17.25,3.2600000000000002,5.774166666666667,21.064583333333335,5.004166666666666,202.83333333333334,116.66666666666667,61.042999999999985,24.25,10.04,17.022916666666664,16.31833333333333,4.975,180.95833333333334,50.708333333333336,67.2095,13.416666666666666,1.7129166666666673,5.5320833333333335,18.98125,4.354166666666665,156.58333333333334,100.70833333333333,61.62574999999999,16.125,1.0999999999999994,4.452916666666667,16.388749999999998,4.583333333333335,161.16666666666666,130.29166666666666,69.167,15.583333333333334,1.9370833333333335,6.761666666666666,20.254583333333333,5.575,231.45833333333334,108.79166666666667
289,Yes,2017-10-17,4,San Diego,72.58474999999997,14.708333333333334,2.681249999999999,5.587083333333332,23.242500000000003,3.7624999999999997,182.875,122.91666666666667,64.00025,25.458333333333332,4.003333333333333,7.152083333333334,17.66208333333333,4.808333333333333,156.25,77.04166666666667,65.99825,18.083333333333332,1.1929166666666664,3.518750000000002,18.100833333333327,3.4124999999999996,148.375,211.875,63.70775,15.291666666666666,0.39375000000000004,1.975833333333333,16.434166666666666,4.000000000000001,163.875,157.0,71.25200000000001,18.916666666666668,1.5270833333333336,3.798333333333335,22.105833333333337,3.683333333333333,224.25,115.41666666666667
293,Yes,2017-10-21,4,San Diego,48.95675000000001,79.20833333333333,2.5908333333333338,5.085416666666668,10.554583333333335,15.225000000000001,185.41666666666666,258.5833333333333,46.29274999999999,77.95833333333333,1.9004166666666664,3.7062500000000003,7.869166666666666,18.170833333333334,107.33333333333333,129.91666666666666,49.66624999999999,94.20833333333333,3.5212500000000015,7.692916666666666,10.091666666666667,21.016666666666662,76.75,261.375,43.292,71.04166666666667,0.1125,1.4366666666666665,5.3933333333333335,26.27083333333334,48.291666666666664,119.20833333333333,49.124750000000006,91.29166666666667,2.1779166666666665,6.5375000000000005,9.050833333333335,20.079166666666662,28.875,199.58333333333334
295,Yes,2017-10-23,2,Riverside,63.75049999999999,45.208333333333336,2.4025,4.897916666666666,18.239583333333336,9.216666666666667,183.75,154.375,62.833249999999985,53.625,5.4383333333333335,9.087916666666667,17.36125,11.029166666666669,151.08333333333334,83.66666666666667,70.37675,17.0,2.2375000000000007,6.145833333333332,20.348333333333333,4.929166666666666,135.0,106.58333333333333,68.25200000000001,35.5,1.8262499999999993,5.961666666666667,19.81375,10.825000000000003,152.16666666666666,109.70833333333333,74.45674999999996,13.333333333333334,2.3649999999999998,8.213333333333335,23.86708333333333,5.466666666666668,215.25,114.625
298,Yes,2017-10-26,2,Riverside,78.37550000000002,22.625,2.7554166666666666,5.439583333333334,26.042083333333327,4.304166666666667,176.125,145.5,69.41675000000001,35.541666666666664,5.365000000000001,9.610833333333334,20.763749999999998,6.6208333333333345,147.83333333333334,74.58333333333333,65.37275,23.083333333333332,1.6770833333333337,4.0775000000000015,17.384583333333328,4.0125,114.16666666666667,150.625,70.91525,15.041666666666666,0.8404166666666663,2.849166666666667,20.208750000000006,6.883333333333333,152.25,149.04166666666666,71.9165,18.708333333333332,1.9558333333333333,5.289583333333333,22.152916666666666,3.641666666666666,209.75,123.875
